Event_No,Source_File,X_Acc_Raw_PeakFreq1,X_Acc_Raw_PeakPower1,X_Acc_Raw_PeakFreq2,X_Acc_Raw_PeakPower2,X_Acc_Raw_PeakFreq3,X_Acc_Raw_PeakPower3,X_Acc_Raw_SpectralCentroid,X_Acc_Raw_SpectralBandwidth,X_Acc_Raw_SpectralEntropy,X_Acc_Filtered_PeakFreq1,X_Acc_Filtered_PeakPower1,X_Acc_Filtered_PeakFreq2,X_Acc_Filtered_PeakPower2,X_Acc_Filtered_PeakFreq3,X_Acc_Filtered_PeakPower3,X_Acc_Filtered_SpectralCentroid,X_Acc_Filtered_SpectralBandwidth,X_Acc_Filtered_SpectralEntropy,Y_Acc_Raw_PeakFreq1,Y_Acc_Raw_PeakPower1,Y_Acc_Raw_PeakFreq2,Y_Acc_Raw_PeakPower2,Y_Acc_Raw_PeakFreq3,Y_Acc_Raw_PeakPower3,Y_Acc_Raw_SpectralCentroid,Y_Acc_Raw_SpectralBandwidth,Y_Acc_Raw_SpectralEntropy,Y_Acc_Filtered_PeakFreq1,Y_Acc_Filtered_PeakPower1,Y_Acc_Filtered_PeakFreq2,Y_Acc_Filtered_PeakPower2,Y_Acc_Filtered_PeakFreq3,Y_Acc_Filtered_PeakPower3,Y_Acc_Filtered_SpectralCentroid,Y_Acc_Filtered_SpectralBandwidth,Y_Acc_Filtered_SpectralEntropy,Z_Acc_Raw_PeakFreq1,Z_Acc_Raw_PeakPower1,Z_Acc_Raw_PeakFreq2,Z_Acc_Raw_PeakPower2,Z_Acc_Raw_PeakFreq3,Z_Acc_Raw_PeakPower3,Z_Acc_Raw_SpectralCentroid,Z_Acc_Raw_SpectralBandwidth,Z_Acc_Raw_SpectralEntropy,Wave_Raw_RMS,Wave_Raw_Std,Wave_Raw_Skew,Wave_Raw_Kurtosis,Wave_Raw_CrestFactor,Wave_Filtered_RMS,Wave_Filtered_Std,Wave_Filtered_Skew,Wave_Filtered_Kurtosis,Wave_Filtered_CrestFactor,X_Acc_Raw_RMS,X_Acc_Raw_Std,X_Acc_Raw_Skew,X_Acc_Raw_Kurtosis,X_Acc_Raw_CrestFactor,X_Acc_Filtered_RMS,X_Acc_Filtered_Std,X_Acc_Filtered_Skew,X_Acc_Filtered_Kurtosis,X_Acc_Filtered_CrestFactor,Y_Acc_Raw_RMS,Y_Acc_Raw_Std,Y_Acc_Raw_Skew,Y_Acc_Raw_Kurtosis,Y_Acc_Raw_CrestFactor,Y_Acc_Filtered_RMS,Y_Acc_Filtered_Std,Y_Acc_Filtered_Skew,Y_Acc_Filtered_Kurtosis,Y_Acc_Filtered_CrestFactor,Z_Acc_Raw_RMS,Z_Acc_Raw_Std,Z_Acc_Raw_Skew,Z_Acc_Raw_Kurtosis,Z_Acc_Raw_CrestFactor,X_Displacement_RMS,X_Displacement_Std,X_Displacement_Skew,X_Displacement_Kurtosis,X_Displacement_CrestFactor,Y_Displacement_RMS,Y_Displacement_Std,Y_Displacement_Skew,Y_Displacement_Kurtosis,Y_Displacement_CrestFactor,X_Velocity_RMS,X_Velocity_Std,X_Velocity_Skew,X_Velocity_Kurtosis,X_Velocity_CrestFactor,Y_Velocity_RMS,Y_Velocity_Std,Y_Velocity_Skew,Y_Velocity_Kurtosis,Y_Velocity_CrestFactor,Horizontal_Displacement_RMS,Hs (m),Tz (s),Wave_Steepness,Hydro_Interaction,X Frequency,Y Frequency
612,E612_processed,0.185546875,10760.21478,0.244140625,8536.260323,0.556640625,193.0029607,0.227401731,0.08274739,0.437114774,0.185546875,10759.71503,0.244140625,8536.253755,0.556640625,193.0030388,0.227228378,0.078637693,0.437041999,0.1953125,9303.03585,0.234375,5663.303696,0.341796875,71.84938441,0.220141669,0.078316327,0.399834648,0.1953125,9302.841735,0.234375,5663.292859,0.341796875,71.84959909,0.219981292,0.074078995,0.399725362,0.1953125,506.0214478,0.556640625,18.09633369,0.3125,8.272067561,0.405227171,0.732431707,0.48246061,22.45325683,0.106536798,0.558487445,6.331615341,1.066155355,0.102634698,0.102637101,0.465702515,5.986372495,14.16192493,34.05329899,26.72040155,0.00710592,0.449042218,3.718117591,26.73093914,26.73165295,0.003805215,0.449155784,4.093107455,35.22507525,23.83847106,-0.024277111,-0.215725859,3.015339193,23.87077207,23.87143161,-0.026143608,-0.197150817,3.356650077,3817.043709,5.101930692,-0.008415893,0.058283529,1.004752969,16.45954272,16.45985665,-0.094045661,1.028677685,5.445019984,14.51888407,14.51927606,-0.003197072,-0.007293059,4.338135146,64.11159959,20.14555029,0.006302448,0.288613721,2.186118251,26.58738569,18.22841463,0.074876348,0.016493479,4.207851889,21.94849103,0.38517237,3.459615385,0.032180996,5.59242397,0.1880,0.2000
613,E613_processed,0.185546875,13196.46495,0.244140625,11174.30488,0.126953125,276.1934434,0.226285395,0.085486857,0.425599671,0.185546875,13196.06268,0.244140625,11174.27168,0.126953125,275.921955,0.226059874,0.079858403,0.425465369,0.185546875,8991.236016,0.234375,5264.9116,0.322265625,103.897571,0.22052941,0.081895401,0.407718645,0.185546875,8991.087056,0.234375,5264.905013,0.322265625,103.8968223,0.220302434,0.076275701,0.407645628,0.185546875,594.7084639,0.556640625,28.55627214,0.33203125,5.986042129,0.411513062,0.761965112,0.476769522,7.594194645,7.344435092,4.773405245,29.26577159,9.165764279,1.891446996,1.891499538,-3.363837961,128.4381139,18.59458466,35.87623761,28.29935466,0.007882081,-0.060071827,3.31768931,28.31129244,28.31207865,0.01129554,-0.063841144,3.469212793,35.24836783,23.33639793,-0.045102835,-0.327948799,2.718876984,23.42227409,23.42277725,-0.063720972,-0.276146044,3.684560781,3815.077901,5.139557381,-0.077565487,0.128176191,1.005257061,17.25485892,17.25533766,0.006906308,-0.231960532,3.284800757,15.39412641,15.39419601,0.562678422,5.312269348,8.710035625,31.6105826,21.39648471,0.025263231,-0.271796334,2.886230983,111.8733063,18.21196516,0.099832137,0.292886282,1.524638963,23.12418536,0.391012526,3.135341002,0.039776,6.019323469,0.1880,0.2000
614,E614_processed,0.1953125,10546.93866,0.234375,7993.158582,0.126953125,358.7747885,0.227359253,0.082945423,0.439371249,0.1953125,10546.68153,0.234375,7993.156491,0.126953125,358.3924918,0.22727356,0.080886491,0.439341832,0.1953125,9355.406562,0.234375,6005.910123,0.126953125,105.7206494,0.221034921,0.078387993,0.411101176,0.1953125,9355.220005,0.234375,6005.888612,0.126953125,105.6277276,0.220881987,0.074367031,0.411018049,0.1953125,581.7000064,0.25390625,42.00867358,0.556640625,33.35531874,0.373856034,0.650130086,0.483723196,22.26352668,0.107942679,-0.11010445,-0.048112975,1.016690856,0.103438798,0.103441546,-0.084473414,-0.039645618,3.447800678,34.974224,26.9212341,0.01258406,0.055583687,3.609388732,26.95695968,26.95770741,0.026429939,0.054525499,3.844016368,35.43234484,23.17649431,-0.035940985,-0.152674891,2.96576618,23.1965272,23.19714012,-0.032399455,-0.160915019,3.386195694,3814.364623,5.18349573,-0.038165786,0.266437987,1.004988689,16.9138107,16.91424476,0.040463834,0.086628794,3.411391586,14.30965013,14.30996408,0.036950708,-0.043995671,3.382426032,54.61603801,20.62858218,-0.009610667,-0.07731013,2.167285633,33.47298998,17.78156547,0.011967181,-0.166884555,2.661215863,22.15551281,0.391222171,3.637728195,0.029563985,5.59837521,0.1880,0.1880
615,E615_processed,0.185546875,11336.78672,0.244140625,7186.726639,0.537109375,353.7244982,0.226115633,0.085350099,0.443994018,0.185546875,11336.41835,0.244140625,7186.71099,0.537109375,353.7244972,0.226044751,0.083572897,0.443936561,0.205078125,8319.660165,0.234375,5049.659959,0.126953125,107.9182387,0.221795079,0.086378913,0.413387921,0.205078125,8319.633145,0.234375,5049.628568,0.126953125,107.8338326,0.221612373,0.08264277,0.413414585,0.1953125,483.9779154,0.537109375,23.4260648,0.556640625,23.15017903,0.385830511,0.675750916,0.486298211,7.551074076,7.304022091,4.814256895,29.85907136,9.235660821,1.89527726,1.895329908,-3.394239003,128.4601788,18.56615638,35.0126645,27.24512449,0.049301482,0.15305434,3.325794014,27.23582623,27.23657215,0.052131372,0.155993622,3.964434019,34.92814158,23.26061216,-0.010367453,-0.288076136,2.756115689,23.33724024,23.33780512,-0.033998227,-0.212146191,4.114537774,3815.504326,5.279408437,-0.035891355,-0.099335078,1.004639301,16.92444,16.92490982,0.010027744,-0.041208211,3.69301523,15.15169888,15.15185015,0.621253345,6.316756041,9.110987759,24.39199351,20.77289211,-0.003459993,-0.016305738,3.556151631,114.6066215,17.98541141,0.062591829,0.448908403,1.650370975,22.7163187,0.388165495,3.207813648,0.037722344,5.88142542,0.1880,0.2000
616,E616_processed,0.1953125,10508.46921,0.244140625,7469.186027,0.537109375,736.3566848,0.232589633,0.092927741,0.442219643,0.1953125,10508.24856,0.244140625,7469.18073,0.537109375,736.3564905,0.232380734,0.088446126,0.442119153,0.205078125,9280.540927,0.244140625,4075.547562,0.126953125,78.01632401,0.223392091,0.08194294,0.399426245,0.205078125,9280.393868,0.244140625,4075.534193,0.126953125,77.94397989,0.223227002,0.077837935,0.399335942,0.1953125,552.39508,0.537109375,52.86171364,0.2734375,21.21564225,0.400044306,0.693707433,0.478069897,22.09152458,0.09877206,0.00416994,-0.078639915,1.018606159,0.095653998,0.095656557,0.058242184,-0.070119892,3.796055319,33.74315009,26.09739364,0.011756999,-0.107998522,3.156050035,26.10538234,26.1060779,0.01513303,-0.106599614,3.687875974,33.5720189,22.02311633,-0.008792262,-0.104026712,2.987557892,22.01711878,22.01772625,0.005747246,-0.08753709,3.40049694,3816.952755,5.054325925,-0.020850381,0.102685172,1.004860774,15.63331291,15.63372615,-0.032718661,-0.069835401,3.743163617,13.14017305,13.14051591,-0.131177593,0.483842788,5.902536583,67.35013061,19.47908606,-0.011856409,-0.259280967,1.859326066,30.67858685,16.58546754,0.046563085,-0.062835146,3.383294737,20.42269697,0.362288472,3.388490566,0.031553094,4.760657425,0.2000,0.2000
617,E617_processed,0.1953125,9003.909972,0.244140625,7368.816356,0.13671875,463.0979261,0.231497216,0.089889908,0.449628779,0.1953125,9003.687552,0.244140625,7368.775742,0.13671875,462.8443307,0.23113223,0.081297564,0.449463445,0.205078125,7917.886818,0.234375,4739.719098,0.13671875,165.1968205,0.226238098,0.081910119,0.417628768,0.205078125,7917.804602,0.234375,4739.677523,0.13671875,165.1147249,0.226002198,0.076210899,0.417591473,0.1953125,438.7276387,0.537109375,29.32453239,0.2734375,21.57203653,0.450489599,0.815837147,0.504986052,7.522847422,7.277213046,4.840463352,30.25820776,9.282061177,1.897347043,1.897399749,-3.423306225,128.7435461,18.55663687,33.39949158,26.14971348,0.007111154,-0.22040064,3.121614883,26.17225315,26.17294359,0.011206095,-0.224821243,3.180012676,33.08049888,21.76937733,-0.005549685,-0.184285653,2.962873817,21.84161039,21.84211147,-0.026922435,-0.118435934,3.822856871,3818.055099,4.938324091,0.005261544,0.078570206,1.005498035,15.76908,15.76943803,0.095804876,0.117789744,4.765111797,13.79428968,13.79438913,0.681722619,7.554418257,9.358707373,64.38668937,19.50949716,0.014128411,-0.350803996,1.834245907,112.1651033,16.53880449,0.069391796,0.722527084,1.585833721,20.95138056,0.382883248,3.299867389,0.035161985,5.281640509,0.2000,0.2000
618,E618_processed,0.185546875,10176.21488,0.234375,4522.591346,0.13671875,400.1770942,0.223515164,0.07919263,0.438468256,0.185546875,10175.89183,0.234375,4522.571344,0.13671875,399.9684807,0.223439098,0.077071009,0.438402653,0.1953125,7883.733118,0.21484375,6896.743511,0.3125,167.6196436,0.220496923,0.073738781,0.410278053,0.1953125,7883.559854,0.21484375,6896.675883,0.3125,167.619683,0.220365827,0.070002617,0.410206449,0.1953125,475.85053,0.2734375,26.9157705,0.56640625,18.61007678,0.36726842,0.627229832,0.477820415,21.96862489,0.120325985,2.876563484,37.93903914,1.108783282,0.117822566,0.117825749,2.582951421,33.72431444,19.73580536,31.99907754,24.79350286,0.021717708,0.063886157,3.489339337,24.79490459,24.79558768,0.025357779,0.06300803,3.680056989,32.76867363,22.07511717,0.021911496,-0.125464023,2.878662867,22.0844617,22.08506733,0.022007222,-0.126144469,3.60877087,3819.693341,5.030769122,0.065076369,0.424077231,1.005295205,15.50874248,15.50916374,0.006522662,0.070851415,4.051012719,13.39601922,13.39636073,-0.015404755,-0.153824414,3.351753805,36.7976406,18.96891878,0.00873934,-0.070145813,2.768132687,48.64263658,16.77041027,0.008526002,-0.294509516,2.077196209,20.49381957,0.454617074,3.66089613,0.033921178,6.090214312,0.1880,0.2000
619,E619_processed,0.185546875,11897.78397,0.244140625,6217.180993,0.126953125,469.9040745,0.225450224,0.083494459,0.434161722,0.185546875,11897.43439,0.244140625,6217.173667,0.126953125,469.4635877,0.225334792,0.080583034,0.434079993,0.1953125,9783.008744,0.244140625,3027.116685,0.126953125,161.7340602,0.219671198,0.077081872,0.401833246,0.1953125,9782.797472,0.244140625,3027.071832,0.126953125,161.6003335,0.219563087,0.07429521,0.401794353,0.1953125,601.1155665,0.556640625,22.80627218,0.126953125,9.763091413,0.374564182,0.650011521,0.462051835,7.43338502,7.189520751,4.824202235,30.25870831,9.405662267,1.926667477,1.926720993,-3.021457927,124.5885747,18.2092844,33.11727445,26.59176226,0.033994749,0.343462671,3.577181757,26.6000971,26.60083349,0.038985512,0.340576694,4.235776462,32.57513437,22.41402658,0.007261563,-0.010019333,3.029385509,22.46995495,22.47047939,0.00931998,-0.012065053,3.422657709,3820.746493,5.191496872,-0.004959181,0.266588151,1.005021298,16.39942991,16.39988437,0.00597108,0.024078937,3.353979975,14.1412716,14.1414965,0.168294299,0.96640882,6.184719388,23.65333241,20.21728557,-0.001280448,0.005802184,3.493025201,79.34273007,17.31444444,0.044181676,-0.110318897,1.697238594,21.65497935,0.394158431,3.433413282,0.033436334,5.573990077,0.1880,0.2000
620,E620_processed,0.1953125,9340.453108,0.234375,4566.182804,0.13671875,523.6844487,0.226219817,0.085804104,0.448012498,0.1953125,9340.257643,0.234375,4566.168332,0.13671875,523.390926,0.226134275,0.083620716,0.447948132,0.205078125,8741.249658,0.13671875,191.4399705,0.322265625,104.9177038,0.220719413,0.080287849,0.406851002,0.205078125,8741.130336,0.13671875,191.3474337,0.322265625,104.9168411,0.2206235,0.077961702,0.406821526,0.1953125,488.1471553,0.283203125,18.83103235,0.556640625,16.62412585,0.376829837,0.65146093,0.474383263,21.87580267,0.127635847,4.270388741,65.28930909,1.130657438,0.125385238,0.125388705,3.743115054,56.20700572,21.71413067,31.5494288,24.8633429,0.009317345,-0.038457934,3.217794549,24.84902185,24.8497068,0.008819191,-0.032854893,3.511021806,31.75872734,21.93832795,0.014308883,-0.079107183,3.172411442,21.96455244,21.96516189,0.014931284,-0.073080417,3.530157186,3822.505294,4.953447014,0.032900631,0.159741282,1.005047215,15.47557115,15.47600105,0.012578413,-0.174167423,3.089713481,13.71223271,13.71253454,0.181889479,0.760564808,5.878933176,19.24639898,18.91651963,0.043656127,-0.223128252,3.116304383,47.27976554,16.84996915,-0.013852785,-0.23355497,2.08076207,20.67704553,0.467199971,3.487937743,0.038403018,6.406495736,0.2000,0.2000
621,E621_processed,0.185546875,10769.1943,0.234375,7658.508763,0.56640625,206.3215679,0.226328253,0.092746618,0.43473433,0.185546875,10768.90671,0.234375,7658.482683,0.56640625,206.3215655,0.226002746,0.085518321,0.434588988,0.1953125,9867.294353,0.234375,4815.081388,0.673828125,53.55872594,0.22103867,0.079496688,0.411859853,0.1953125,9867.081861,0.234375,4815.072978,0.673828125,53.55868123,0.220858909,0.074754379,0.411756354,0.1953125,554.5839205,0.56640625,15.16650066,0.48828125,3.919206895,0.428032298,0.785169462,0.483228382,7.492497767,7.248235341,4.868063441,30.68722915,9.331455433,1.897655658,1.897708335,-3.420821169,128.7338562,18.56151582,31.45719513,25.33685013,0.025842176,-0.054789851,3.243891249,25.35612233,25.35679408,0.029322968,-0.057203269,3.555900515,31.02594473,21.85675178,0.003275182,-0.293302146,2.982091595,21.85717738,21.85777891,0.001508824,-0.292911087,4.136059957,3824.714888,4.855634441,0.05724429,-0.092197334,1.005371489,15.954807,15.95518623,-0.094536429,0.059933063,4.685558987,13.37894168,13.37928086,-0.015082409,-0.425549875,3.495228707,70.42074541,19.34750956,-0.010058831,-0.275264964,1.800532918,18.38717878,16.69236276,-0.015113482,-0.509623733,3.232665243,20.82241878,0.412100011,3.526933604,0.03312898,5.513601794,0.1880,0.2000
622,E622_processed,0.185546875,11588.30881,0.234375,7145.873201,0.13671875,471.803774,0.224218083,0.083744548,0.430905291,0.185546875,11587.987,0.234375,7145.861045,0.13671875,471.5452684,0.223989597,0.07787616,0.430791784,0.1953125,10059.94378,0.13671875,177.7412551,0.68359375,43.7097827,0.218489927,0.074701456,0.403637933,0.1953125,10059.74004,0.13671875,177.658735,0.68359375,43.70977868,0.218313809,0.069618888,0.403543359,0.1953125,583.4847216,0.576171875,16.01214043,0.546875,13.15519819,0.385893044,0.712033246,0.458092545,21.83533917,0.103121237,0.021156174,-0.11796105,1.016391311,0.102361811,0.102364578,0.029762931,-0.076027357,3.761109444,31.39244458,25.61000616,0.007036034,0.067068295,3.451448635,25.64470154,25.6453794,0.007129594,0.059538457,3.765972799,30.63752423,22.05361714,0.014797094,0.251685915,3.800808417,22.08436883,22.08496464,0.019544729,0.246547856,4.473943749,3826.577283,4.928747976,0.050580233,0.216689717,1.005347603,16.05943218,16.05985897,0.01994971,-0.29890457,3.228328957,13.66509926,13.6654726,-0.010751302,-0.112064267,3.759639067,30.04311133,19.6722005,0.014937109,-0.28378662,2.876311721,17.16116712,17.04328974,-0.037573957,-0.067457545,4.086525485,21.08706265,0.372012146,3.222082585,0.035833051,5.083721787,0.1880,0.1880
623,E623_processed,0.185546875,12465.67901,0.234375,8537.468877,0.126953125,581.1960575,0.222547764,0.080620501,0.429811867,0.185546875,12465.25467,0.234375,8537.440555,0.126953125,580.7421683,0.222473677,0.078579291,0.429750156,0.185546875,9453.325198,0.234375,5164.683437,0.13671875,209.7481876,0.218036757,0.071906692,0.410852819,0.185546875,9453.033025,0.234375,5164.673049,0.13671875,209.659555,0.217922996,0.068923168,0.410851725,0.185546875,586.1156189,0.556640625,15.50408149,0.13671875,13.3203091,0.352296709,0.618719837,0.46463391,7.479948735,7.23687474,4.882568632,30.88197696,9.347110719,1.89674477,1.896797448,-3.423089852,128.7805341,18.572717,31.70158879,26.20179314,0.011974023,0.148027823,3.665277181,26.23450903,26.23518715,0.017796178,0.149077046,3.742627217,31.05007154,23.11145179,0.012886877,-0.128857739,3.183793791,23.17236826,23.17300791,0.028926128,-0.075608349,3.831795699,3827.37118,4.929060058,0.016034856,0.009077771,1.004672507,17.10050287,17.10086,0.031286081,0.14282765,3.964031171,15.04369521,15.04397676,-0.319336046,2.370962526,7.545156845,52.76388031,20.37377369,0.04320962,0.048460855,2.246463138,86.49707379,18.0387867,-0.05027138,-0.011788132,1.684245178,22.77631773,0.409467967,3.479427044,0.033822403,6.160026572,0.1880,0.1880
624,E624_processed,0.185546875,10801.29802,0.234375,7189.078545,0.13671875,532.1305267,0.225389126,0.087324699,0.439172944,0.185546875,10800.97292,0.234375,7189.052456,0.13671875,531.8348735,0.22530318,0.085247537,0.439129469,0.185546875,9267.323892,0.234375,4129.202493,0.13671875,180.03487,0.219022883,0.081115759,0.418217787,0.185546875,9267.011531,0.234375,4129.183208,0.13671875,179.9380279,0.218939595,0.078981568,0.418165252,0.185546875,555.9309832,0.556640625,16.49608844,0.13671875,11.63535489,0.378431387,0.676151613,0.473976604,21.8093611,0.100547968,0.043522955,-0.020042202,1.01861503,0.100250261,0.100252976,0.048508256,0.001848297,3.928061796,30.48218697,24.81280061,-0.029938889,-0.026224567,3.576846704,24.80734401,24.80803108,-0.031522747,-0.020984413,3.675534195,30.03878341,21.91395203,0.00400905,-0.168783151,3.171955259,21.91946108,21.92006245,0.007670387,-0.172484617,3.400484517,3827.977003,4.656533515,-0.00231058,0.07844132,1.004047046,15.91750883,15.91791009,0.098735894,0.025677282,4.673079396,13.82458486,13.82496758,0.000986798,-0.239416367,3.483992008,20.03189877,19.10552754,-0.00944303,-0.240256345,3.324958233,58.11068957,16.98781262,-0.026690506,-0.372452767,1.819572651,21.08339608,0.363294124,3.223159785,0.034969925,5.022529491,0.1880,0.1880
625,E625_processed,0.1953125,6466.955648,0.244140625,6281.924062,0.13671875,742.4238754,0.225483242,0.086646439,0.447211638,0.1953125,6466.804746,0.244140625,6281.919049,0.13671875,742.0670727,0.225383322,0.084200285,0.447161824,0.185546875,5988.534959,0.234375,4009.74747,0.13671875,253.2991372,0.221329015,0.082040727,0.427859918,0.185546875,5988.390288,0.234375,4009.725284,0.13671875,253.1582579,0.221229443,0.079677554,0.427835695,0.1953125,343.2349554,0.13671875,16.78488557,0.56640625,11.01188495,0.38496534,0.686608529,0.496241293,7.475694838,7.233180384,4.888008229,30.94870178,9.334697244,1.896489624,1.896542301,-3.430393485,128.9982758,18.56741875,29.69108597,24.02346287,-0.015808888,0.075993447,3.977637603,24.02965313,24.03027039,-0.016238096,0.074894581,4.177233032,29.16740166,20.89372227,0.015004703,0.063712245,3.33207329,20.91019933,20.91076367,0.018750797,0.059333732,3.679307802,3828.358122,4.400075038,0.033410478,0.026500692,1.004413505,15.44409308,15.44443772,-0.010248373,0.047781126,4.346541216,13.08537355,13.08566751,0.052953346,0.0770219,4.576105948,57.46476804,18.44710047,-0.014230991,-0.177309105,2.11177569,57.54139972,16.01991553,-0.021302396,-0.213088,1.840734675,20.24266165,0.403882357,3.396513362,0.035009687,5.28507024,0.2000,0.2000
626,E626_processed,0.185546875,10348.88053,0.234375,6684.522408,0.13671875,527.3680961,0.223269664,0.093704604,0.436103969,0.185546875,10348.53815,0.234375,6684.494207,0.13671875,527.1009259,0.222819077,0.083712994,0.435918124,0.185546875,7748.712979,0.234375,4176.16896,0.68359375,41.47193666,0.219356731,0.079265706,0.420616149,0.185546875,7748.49532,0.234375,4176.158404,0.68359375,41.47195395,0.21909239,0.07220167,0.420476054,0.185546875,465.2560972,0.56640625,13.88383424,0.29296875,9.798590367,0.480954418,0.906917269,0.499369013,21.81509756,0.106895994,1.96541184,33.63151228,1.112535433,0.105781768,0.105784693,1.648827968,28.07641902,22.7176165,30.46150551,25.03180801,3.24E-05,0.002008793,3.45869609,25.0770047,25.0776935,-0.003886919,0.005137243,3.516216021,29.38249706,21.23725639,0.01393229,-0.052473942,2.916935747,21.22199628,21.22258567,0.020617093,-0.05025811,3.58707723,3828.818097,4.555561842,0.017033282,0.188841367,1.004526045,16.18278291,16.1831909,0.088431563,0.191687819,4.591990701,13.24342739,13.24378263,-0.035275068,-0.001799119,3.30516089,81.38783017,19.43360603,-0.01121221,-0.068625019,1.761133443,27.76780509,16.32170269,-0.021604619,-0.173798607,2.62593452,20.91156249,0.378341654,3.233093525,0.03619492,5.010674626,0.1880,0.1880
627,E627_processed,0.185546875,11287.27159,0.234375,8119.274155,0.146484375,555.3920431,0.221641615,0.085457024,0.428858231,0.185546875,11286.89128,0.234375,8119.247226,0.146484375,555.2281405,0.221370096,0.078491404,0.428705037,0.185546875,9597.908446,0.234375,5406.39286,0.68359375,41.27293879,0.217079354,0.069829117,0.406764359,0.185546875,9597.643018,0.234375,5406.372269,0.68359375,41.27288009,0.216893393,0.064494568,0.406750367,0.185546875,572.7423869,0.546875,11.58858268,0.302734375,8.035127637,0.3803507,0.715797547,0.463045387,7.474938847,7.23262434,4.8890529,30.95697386,9.314450382,1.897013838,1.897066531,-3.427575442,128.7997154,18.55537343,30.73152206,25.45211735,-0.003286094,0.135418282,3.755269582,25.44715442,25.44784988,-0.00151799,0.137068539,3.856225606,30.59154424,23.06061484,0.008866935,-0.13657378,3.329584776,23.10716065,23.10774092,-0.004402537,-0.10343586,3.537346849,3829.129595,4.848125472,0.032861953,-0.087505894,1.004211141,16.3224982,16.32291443,0.030623563,0.027226678,4.033127726,14.85840235,14.85871566,0.231741594,1.443079326,6.846854934,19.95297409,19.70400113,-0.008656634,-0.054771018,3.996628479,103.6213924,17.94147645,0.035610979,-0.011807293,1.511992701,22.07303709,0.407092994,3.365433954,0.035942765,6.048879041,0.1880,0.1880
628,E628_processed,0.224609375,6903.648391,0.185546875,6320.100131,0.556640625,148.7198475,0.224988364,0.091714943,0.444414226,0.224609375,6903.613482,0.185546875,6319.895856,0.556640625,148.7196935,0.224668281,0.084235257,0.444256192,0.185546875,6340.436483,0.234375,6030.110471,0.33203125,96.97095965,0.221744085,0.073314076,0.421466148,0.185546875,6340.26836,0.234375,6030.088648,0.33203125,96.9711488,0.221552678,0.067687022,0.421372556,0.185546875,350.7866777,0.21484375,167.2826252,0.556640625,10.78466056,0.427693874,0.794326095,0.515756564,21.83223595,0.100431454,-0.044611186,0.091528072,1.017545892,0.100063335,0.10006586,-0.046510311,0.087558852,3.740752739,28.89723893,23.29353783,-0.002850094,0.100657717,3.308891249,23.31781244,23.31846012,0.003444632,0.095017885,3.521980179,29.5514739,21.7256371,0.008834774,-0.130460407,3.441350518,21.74793403,21.74851641,0.011685187,-0.135318295,3.742406902,3829.619401,4.355882208,0.036546691,-0.072089914,1.004082703,15.01592436,15.01632813,0.030170491,-0.032605775,3.780999569,13.4171216,13.41742808,0.130659964,0.336398765,5.271099908,44.24392975,17.97564638,-0.021192294,-0.167381482,2.317104156,62.99750824,16.52761044,-0.015725204,-0.303712603,1.916520516,20.13746475,0.370885041,3.524557957,0.029855889,4.976323369,0.2250,0.2250
629,E629_processed,0.234375,6710.252815,0.185546875,6273.287829,0.13671875,695.6772946,0.224799094,0.091677783,0.448057416,0.234375,6710.239967,0.185546875,6273.089936,0.13671875,695.3134707,0.224634434,0.087932216,0.447961941,0.1953125,7069.525973,0.234375,5857.075906,0.13671875,244.774118,0.221634724,0.074842091,0.421154327,0.1953125,7069.381382,0.234375,5857.053052,0.13671875,244.6432715,0.221523774,0.071689121,0.421071335,0.1953125,335.0763992,0.13671875,15.59226105,0.56640625,11.10998076,0.418879572,0.7592749,0.511345368,7.492665728,7.248576979,4.868687741,30.68967717,9.278164877,1.896670996,1.896723672,-3.431417332,129.020811,18.55347372,28.54466776,22.94927281,-0.00543482,0.169107384,3.730852322,22.95167979,22.95231699,-0.002259845,0.168480719,3.894002012,29.53011072,22.02850348,0.020703344,0.067458354,3.588759318,22.03381649,22.03442547,0.022293467,0.072138615,3.91750942,3829.97255,4.398232797,0.043575482,0.12201545,1.004456364,14.94588756,14.94628072,0.035380747,-0.007729488,3.51270827,13.38222484,13.38259652,-0.023716223,0.024176983,3.535418509,26.36809034,17.74783587,-0.012955045,-0.106820872,2.823529092,25.30774958,16.74482071,-0.057293493,-0.081385265,3.125023889,20.06203372,0.390346587,3.338166319,0.035029541,5.223850881,0.2250,0.2000
